mineke_lemma_id	mineke_lemma	mineke_entry_number	biller_match_lemma_id	biller_match_lemma	biller_match_billerbeck_id	biller_match_entry_number	biller_match_similarity	headword_match_greek_headword	headword_match_billerbeck_id	headword_match_meineke_id	headword_match_nodegoat_id	headword_match_similarity	headword_target_lemma_id	agree_target
136694	Ζωστήρ	4	19509	Ζωστήρ	Ζ34	34	1.000000	Ζωστήρ	Ζ34	298.10	ngZG9x182Zmp6AGRlA292IGIDZyOpHmyOZ1j6DGR	1.000000	19509	1
136695	Ἤδοι	5	19510	Ἠδοί	Η1	1	1.000000	Ἠδοί	Η1	298.15	ngAH9y283ARq6BHMmBJ02JHFEBTPqInzPASk6EHM	1.000000	19510	1
136696	Ἤδυμη	6	19511	Ἠδύμη	Η2	2	1.000000	Ἠδύμη	Η2	298.16	ngBI9z384BIr8CIFnBU1lKIsFBaQrJoaQBJl8FIF	1.000000	19511	1
136697	Ἤδωνοι	7	19512	Ἠδωνοί	Η3	3	1.000000	Ἠδωνοί	Η3	298.17	ngCJ9w485ETs8DJYoCb2pLJPGDVRsKpxREUm8GJY	1.000000	19512	1
136699	Ἡίων	9	19514	Ἠιών	Η5	5	1.000000	Ἠιών	Η5	298.22	ngEL9y687FbuqFLMqFX4oNLBIGXTuMrzTFcoqILM	1.000000	19514	1
136702	Ἡλακαταῖον		19515	Ἠλακαταῖον	Η6	6	1.000000	Ἠλακαταῖον	Η6	299.3	ngFM9z788GsvsGMFrFY50OMKJGYUvNsaUG7psJMF	1.000000	19515	1
136704	Ἡλιαία		19517	Ἡλιαία	Η8	8	1.000000	Ἡλιαία	Η8	300.9	ngHO9b980IOxuIOPtH07sQOULJAWxPucWIPruLOP	1.000000	19517	1
136705	Ἡλιούπολις		19518	Ἡλίου πόλις	Η9	9	1.000000	Ἡλιούπολις	Η9	300.17	ngMT0E081NDc5NTEyMF8wVTBQMFBcUzFBNEw5QTE	1.000000	19518	1
136706	Ἥλις	1	19519	Ἦλις	Η10	10	1.000000	Ἦλις	Η10	301.1	ngNU0F182OUd2OUJzOm94WUiRPGCdVaGCOVx2RUJ	1.000000	19519	1
136707	Ἡλώνη	2	19520	Ἠλώνη	Η11	11	1.000000	Ἠλώνη	Η11	301.11	ngOV0G283Ple4PVCaOX02XVPSOnDeWbHDPmy4SVC	1.000000	19520	1
136708	Ἡμαθία	3	19521	Ἠμαθία	Η12	12	1.000000	Ἠμαθία	Η12	301.14	ngPW0H384Pcf3QWjbP417YWMTPIEfXcIEP3z3TWj	1.000000	19521	1
136710	Ἡμίκυνες	2	19523	Ἡμίκυνες	Η14	14	1.000000	Ἡμίκυνες	Η14	302.3	ngRY0J586RYh5SYVdRK39AYOVTKGhZeKGRZb5VYV	1.000000	19523	1
136711	Ἡνιοχεῖα	3	19524	Ἡνιοχεία	Η15	15	1.000000	Ἡνιοχεία	Η15	302.11	ngSZ0K687Spi7TZmeSL40BZjWSrHiAfLHSqc7WZm	1.000000	19524	1
136715	Ἡραῖα	1	19527	Ἥραια	Η18	18	1.000000	Ἥραια	Η18	302.18	ngVC0H980XMl4WCZhXE79ECqZGOJ1DiqKXDf9ZCt	1.000000	19527	1
136716	Ἡραῖον		19528	Ἥραιον	Η19	19	1.000000	Ἥραιον	Η19	303.13	ngWD1m081YDm3XDOiXv8iFDBAHPK3EjvLX0ghADI	1.000000	19528	1
136722	Ἡρῶ	5	19533	Ἡρώ	Η24	24	1.000000	Ἡρώ	Η24	304.11	ngBI1B586BSr9CITnB63nKKmFB6PlJowQBJloFIX	1.000000	19533	1
136723	Ἡσιονία	6	19534	Ἠσιονία	Η25	25	1.000000	Ἠσιονία	Η25	304.15	ngCJ1U687Cps0DJYoDb49LJZGNVQnKpDREUmoGJO	1.000000	19534	1
136728	Ἡφαιστοῦ νῆσοι	4	20774	Ἡφαίστου νῆσοι	Η30	30	1.000000	Ἡφαίστου νῆσοι	Η30	305.16	ngHO2D182IuxtIOxtH293QOELJAWxPuEWI1rtLOx	1.000000	20774	1
136729	Θαλάμαι	1	22090	Θαλάμαι	Θ1	1	1.000000	Θαλάμαι	Θ1	306.1	ngJQ2F384KQzvKQhvKi1uSQKNJiYzRwGYKRtvNQh	1.000000	22090	1
136730	Θαυμακία		20776	Θαυμακία	Θ9	9	1.000000	Θαυμακία	Θ9	307.3	ngRY3N182RIh5SYDdRK92AYmVRKGhZeOGRJb5VYD	1.000000	20776	1
136731	Θαυμασίον		20777	Θαυμάσιον	Θ10	10	1.000000	Θαυμάσιον	Θ10	307.8	ngSZ3K283Tfi5TZWeSB0cBZXWSLHiAfLHT2c5WZW	1.000000	20777	1
136732	Θάψακος		20778	Θάψακος	Θ11	11	1.000000	Θάψακος	Θ11	307.10	ngTA3L384VKj7UALfU414CAYXTMIjBgMIVLd7XAL	1.000000	20778	1
136733	Θαψῖπολις		20779	Θαψίπολις	Θ12	12	1.000000	Θαψίπολις	Θ12	307.12	ngUB3Y485WBkgVBCgUt24DBZYUNJkChZJWCegYBC	1.000000	20779	1
136734	Θάψος		20780	Θάψος	Θ13	13	1.000000	Θάψος	Θ13	308.1	ngVC3Z586XCl9WCHhXE3hECuZVuKlDiAKXDf9ZCH	1.000000	20780	1
136735	Θέα		20781	Θέα	Θ14	14	1.000000	Θέα	Θ14	308.4	ngWD3A687Xtm9XDEiWF47FDTAWPLmEjBLXug9ADE	1.000000	20781	1
136736	Θεάγγελα		20782	Θεάγγελα	Θ15	15	1.000000	Θεάγγελα	Θ15	308.6	ngXE3B788Ykn1YETjYw5kGEMBXQMnFkCMY7h1BET	1.000000	20782	1
136738	Θεισόα		20784	Θεισόα	Θ17	17	1.000000	Θεισόα	Θ17	308.9	ngZG3D980AGp2AGtlZ07lIGADAyOpHmEOAHj2DGt	1.000000	20784	1
136742	Θεμισσός	1	20788	Θεμισσός	Θ21	21	1.000000	Θεμισσός	Θ21	309.1	ngDK4H384DKtpEKDpFM1qMKMHEcStLqISDLnpHKD	1.000000	20788	1
136744	Θεναι	3	20790	Θεναί	Θ23	23	1.000000	Θεναί	Θ23	309.5	ngFM4F586HMvqGMdrGe3sOMUJFYUvNsGUHNpqJMd	1.000000	20790	1
136745	Θευδοσία	4	20791	Θευδοσία	Θ24	24	1.000000	Θευδοσία	Θ24	309.7	ngGN4G687HdwrHNKsGf4sPNfKHfVwOtHVHeqrKNK	1.000000	20791	1
136747	Θεράπναι	6	20793	Θεράπναι	Θ26	26	1.000000	Θεράπναι	Θ26	309.13	ngIP4I889Ivy9JPyuJR62RPFMJBXyQvJXI8s9MPy	1.000000	20793	1
136752	Θέρνη		20798	Θέρνη	Θ31	31	1.000000	Θέρνη	Θ31	310.7	ngNU5Z384OEdyOUhzOG1aWUSRPGCdVaACOFxyRUh	1.000000	20798	1
136754	Θέσπεια		20800	Θέσπεια	Θ33	33	1.000000	Θέσπεια	Θ33	310.9	ngPW5B586PWf7QWHbRI3zYWYTPoEfXcCEPXz7TWH	1.000000	20800	1
136755	Θεσπρωτία		20801	Θεσπρωτία	Θ34	34	1.000000	Θεσπρωτία	Θ34	310.19	ngQX5C687Qng8RXocQp40ZXVUSJFgYdDFQoa8UXo	1.000000	20801	1
136760	Θέστις		20806	Θέστις	Θ38	39	1.000000	Θέστις	Θ38	312.10	ngUB6C081WLk2VBkgUt8fDBRYWNJkChDJWMe2YBk	1.000000	20806	1
136761	Θέστωρος		20804	Θέστωρος	Θ39	37	1.000000	Θέστωρος	Θ39	312.13	ngVC6D182WCl2WCDhWO93ECWZWuKlDiEKWDf2ZCD	1.000000	20804	1
136762	Θήβη		20807	Θήβη	Θ40	40	1.000000	Θήβη	Θ40	312.15	ngWD6E283XtmhXDKiXF07FDPAWvLmEjFLXughADK	1.000000	20807	1
136766	Θῆρα		22132	Θήρα	Θ43	43	1.000000	Θήρα	Θ43	313.12	ngZG6H586ZGpjAGNlBS37IGEDASOpHmIOZHjjDGN	1.000000	22132	1
136767	Θιβαΐς	1	22134	Θιβαΐς	Θ45	45	1.000000	Θιβαΐς	Θ45	314.1	ngBI6v788Byr8CIXnBU5mKIQFDUQrJowQBzl8FIX	1.000000	22134	1
136768	Θίβρος	2	22135	Θίβρος	Θ46	46	1.000000	Θίβρος	Θ46	314.9	ngCJ6w889Cps9DJaoDb62LJbGDbRsKpxRC8m9GJa	1.000000	22135	1
136769	Θίγγη	3	20809	Θίγγη	Θ47	47	1.000000	Θίγγη	Θ47	314.11	ngDK6x980DUtnEKVpFM7qMKyHFWStLqySDVnnHKV	1.000000	20809	1
136770	Θίς	4	20810	Θίς	Θ48	48	1.000000	Θίς	Θ48	314.13	ngEL7y081ELuoFLcqE184NLdIFdTuMrzTEMooILc	1.000000	20810	1
136776	Θυάτειρα	1	20828	Θυάτειρα	Θ66	66	1.000000	Θυάτειρα	Θ66	319.1	ngWD8u889XDm8XDKiYF6jFDTAYPLmEjvLXEg8ADK	1.000000	20828	1
136777	Θυέλα	2	20829	Θυέλα	Θ67	67	1.000000	Θυέλα	Θ67	319.11	ngXE8v980YEn4YEJjXQ79GEUBXQMnFkwMYFh4BEJ	1.000000	20829	1
136778	Θυεσσός	3	20830	Θυεσσός	Θ68	68	1.000000	Θυεσσός	Θ68	319.13	ngYF9w081Yvo4ZFCkYx83HFxCYxNoGlxNYwi4CFC	1.000000	20830	1
136779	Θυμαϊτάδαι	4	20831	Θυμαιτάδαι	Θ69	69	1.000000	Θυμαιτάδαι	Θ69	319.15	ngZG9x182Zmp6AGRlA293IGMDZSOpHmyOZ1j6DGR	1.000000	20831	1
136780	Θύμβρα	5	20832	Θύμβρα	Θ70	70	1.000000	Θύμβρα	Θ70	319.17	ngAH9y283ARq6BHMmBJ03JHBEBzPqInzPASk6EHM	1.000000	20832	1
136781	Θύμβραρα	6	20833	Θύμβραρα	Θ71	71	1.000000	Θύμβραρα	Θ71	319.22	ngBI9z384BIr8CIBnDK18KIUFCaQrJoaQBJl8FIB	1.000000	20833	1
136786	Ἰαζαβᾶται		20847	Ἰαζαβάται	Ι3	3	1.000000	Ἰαζαβάται	Ι3	321.10	ngTA0n788VAjgUAjfVM5gCAQXEMH1BgsIT7d0XAn	1.000000	20847	1
136795	Ἰάποδες	3	22183	Ἰάποδες	Ι12	12	1.000000	Ἰάποδες	Ι12	322.9	ngCJ1U687Cps0DJYoEL4mLJRGNVQnKpDREUmoGJa	1.000000	22183	1
136796	Ἰαπυγία	4	22184	Ἰαπυγία	Ι13	13	1.000000	Ἰαπυγία	Ι13	322.11	ngDK1D788DKt1EKVpFM59MKyHDWStLqESDLn1HKV	1.000000	22184	1
136798	Ἴας	6	22186	Ἰάς	Ι15	15	1.000000	Ἰάς	Ι15	322.16	ngFM1B980HMv3GMJrFe7qOMCJFYUvNsCUHNp3JMJ	1.000000	22186	1
136805	Ἰβύλλα	1	22191	Ἴβυλλα	Ι20	20	1.000000	Ἴβυλλα	Ι20	326.1	ngKR2G485LhaxLRawKj26TRjOKjZaSxHZLiuxORa	1.000000	22191	1
136808	Ἰδάλιον	4	22194	Ἰδάλιον	Ι23	23	1.000000	Ἰδάλιον	Ι23	326.6	ngNU2J788NUdzOUFzNG5zWUmROmCdVaKCNVxzRUF	1.000000	22194	1
136810	Ἰδομεναί	6	22196	Ἰδομεναί	Ι25	25	1.000000	Ἰδομεναί	Ι25	326.13	ngPW2L980Pmf4QWDbP071YWETPIEfXcMEPnz4TWD	1.000000	22196	1
136821	Ἱέρασα	3	22204	Ἰέρασα	Ι35	34	1.000000	Ἰέρασα	Ι35	328.7	ngZG3D980AGp2AGtlZ07jIGuDZSOpHmEOAHj2DGt	1.000000	22204	1
136822	Ἱεραφῆ	4	22206	Ἱεράφη	Ι36	36	1.000000	Ἱεράφη	Ι36	328.9	ngAH4E081Axq2BHMmBJ83JHTEBzPqInFPAyk2EHM	1.000000	22206	1
136825	Ἱερός κόλπος	7	22209	Ἱερὸς κόλπος	Ι39	39	1.000000	Ἱερὸς κόλπος	Ι39	328.16	ngDK4H384DKtpEKDpFM14MKWHDcStLqISDLnpHKD	1.000000	22209	1
136826	Ἱεροσόλυμα	8	22210	Ἱεροσόλυμα	Ι40	40	1.000000	Ἱεροσόλυμα	Ι40	328.18	ngEL4E485GVupFLWqGN29NLTIEXTuMrFTGWopILW	1.000000	22210	1
136827	Ἰθάκη	9	22212	Ἰθάκη	Ι42	42	1.000000	Ἰθάκη	Ι42	328.22	ngGN4G687HdwrHNKsGf4rPNLKIZVwOtHVHeqrKNK	1.000000	22212	1
136828	Ἰθώμη		22213	Ἰθώμη	Ι43	43	1.000000	Ἰθώμη	Ι43	329.1	ngHO4H788IuxtIOZtJQ5rQOULIAWxPuIWI7rtLOZ	1.000000	22213	1
136829	Ἰκαρία		22214	Ἰκαρία	Ι44	44	1.000000	Ἰκαρία	Ι44	329.9	ngIP4I889Ivy9JPyuJR61RPJMIhXyQvJXI8s9MPy	1.000000	22214	1
136831	Ἰκόνιον		22216	Ἰκόνιον	Ι46	46	1.000000	Ἰκόνιον	Ι46	329.16	ngKR5W081LRauLRewL18xTRfOMDZaSxXZLSuuORe	1.000000	22216	1
136834	Ἴλαττία		22220	Ἰλαττία	Ι50	50	1.000000	Ἰλαττία	Ι50	330.14	ngOV5A485OVeyPVAaPn29XVjSOHDeWbBDOWyySVA	1.000000	22220	1
136837	'Ιναχία		22231	Ἰναχία	Ι61	61	1.000000	Ἰναχία	Ι61	331.23	ngZG6H586ZGpjAGNlBS36IGEDASOpHmIOZHjjDGN	1.000000	22231	1
136847	Ἰνδικὴ		22233	Ἰνδική	Ι63	63	1.000000	Ἰνδική	Ι63	332.9	ngBI6v788Byr8CIXnBU5nKIQFBUQrJowQBzl8FIX	1.000000	22233	1
136848	Ἰνδός		22234	Ἰνδός	Ι64	64	1.000000	Ἰνδός	Ι64	332.11	ngCJ6w889Cps9DJaoD96mLJRGDVRsKpxRC8m9GJa	1.000000	22234	1
136851	Ἰνσόβροι		23619	Ἴνσοβροι	Ι67	67	1.000000	Ἴνσοβροι	Ι67	332.17	ngFM7v182Gsv6GMvrGe92OMOJFeUvNswUG1p6JMv	1.000000	23619	1
136853	'Ιξιαι		23621	Ἰξίαι	Ι69	69	1.000000	Ἰξίαι	Ι69	333.1	ngHO7x384IOx8IOHtH41tQOMLJAWxPuyWIPr8LOH	1.000000	23621	1
136854	'Ιξιας		23622	Ἰξιάς	Ι70	70	1.000000	Ἰξιάς	Ι70	333.4	ngIP7y485JvysJPWuKB2sRPBMIhXyQvzXJ4ssMPW	1.000000	23622	1
136855	'Ιξιβαται		23623	Ἰξιβάται	Ι71	71	1.000000	Ἰξιβάται	Ι71	333.6	ngJQ7z586Jwz5KQJvJS38SQWNLCYzRwaYJ5t5NQJ	1.000000	23623	1
136856	'Ιονιον πελαγος		23625	Ἰόνιον πέλαγος	Ι72	73	1.000000	Ἰόνιον πέλαγος	Ι72	333.8	ngKR7a687LBa7LRYwL74vTRZOKDZaSxbZLCu7ORY	1.000000	23625	1
136860	Ἰουλεις		23630	Ἰουλεῖς	Ι78	78	1.000000	Ἰουλεῖς	Ι78	335.2	ngQX8C283Rdg7RXIcSJ0bZXFUSJFgYdDFR2a7UXI	1.000000	23630	1
136861	Ἰουλίς		23631	Ἰουλίς	Ι79	79	1.000000	Ἰουλίς	Ι79	335.5	ngRY8D384TIh8SYpdSK17AYmVTKGhZeEGTJb8VYp	1.000000	23631	1
136864	Ἴπνους		23634	Ἰπνοῦς	Ι82	82	1.000000	Ἰπνοῦς	Ι82	335.19	ngUB8s687VhkhVBogVt47DBVYUtJkChtJV6ehYBo	1.000000	23634	1
136865	Ἱππόλα		23635	Ἱππόλα	Ι83	83	1.000000	Ἱππόλα	Ι83	336.1	ngVC8t788XMl8WCRhXO51ECmZVuKlDiuKXNf8ZCR	1.000000	23635	1
136866	Ἱππόνησος		23636	Ἱππόνησος	Ι84	84	1.000000	Ἱππόνησος	Ι84	336.3	ngWD8u889XDm8XDKiYF6jFDJAXPLmEjvLXEg8ADK	1.000000	23636	1
136872	Ἵππων		23642	Ἱππών	Ι90	90	1.000000	Ἱππών	Ι90	336.16	ngCJ9w485ETs8DJYoCb24LJRGDVRsKpxREUm8GJY	1.000000	23642	1
136874	Ἱρά		23644	Ἰρά	Ι92	92	1.000000	Ἰρά	Ι92	337.1	ngEL9y687FbuqFLMqE740NLJIFXTuMrzTFcoqILM	1.000000	23644	1
136876	Ἱρος		23646	Ἶρος	Ι94	94	1.000000	Ἶρος	Ι94	337.8	ngGN9a889HXwsHNwsHf60PNTKIZVwOtbVHYqsKNw	1.000000	23646	1
136882	Ἰσσηδόνες	3	23659	Ἰσσηδόνες	Ι107	107	1.000000	Ἰσσηδόνες	Ι107	339.18	ngXE1B182ZOn2YETjXG93GECBIQL1FksMYFhjBEP	1.000000	23659	1
136883	Ἰσσός	1	23660	Ἰσσός	Ι108	108	1.000000	Ἰσσός	Ι108	340.1	ngYF1G283AFo7ZFCkY304HFNCJRM3GlxNAGi2CFY	1.000000	23660	1
136884	Ἰστιαι̂α	2	23662	Ἰστίαια	Ι110	110	1.000000	Ἰστίαια	Ι110	340.7	ngAH1A485BRqmBHImBJ2kJHFELTOnInFPAyk5EHI	1.000000	23662	1
136886	Ἰστρία	4	23664	Ἰστρία	Ι112	112	1.000000	Ἰστρία	Ι112	340.17	ngCJ1U687Cps0DJYoDV40LJxGNVQnKpDREUmoGJG	1.000000	23664	1
136887	Ἰστριανά	5	23665	Ἰστριανά	Ι113	113	1.000000	Ἰστριανά	Ι113	340.19	ngDK1D788DKt1EKVpFM5pMKuHEcStLqESDLn1HKV	1.000000	23665	1
136891	Ἰταλία	3	23669	Ἰταλία	Ι117	117	1.000000	Ἰταλία	Ι117	341.12	ngHO2D182IuxtIOxtH291QOELJAWxPuEWI1rtLOx	1.000000	23669	1
136892	Ἴτανος	4	23670	Ἰτανός	Ι118	118	1.000000	Ἰτανός	Ι118	341.21	ngIP2E283KZyvJPQuIB0sRPdMIBXyQvFXKAsvMPQ	1.000000	23670	1
136898	Ἱψίκουροι		23676	Ἰψίκουροι	Ι124	124	1.000000	Ἰψίκουροι	Ι124	343.1	ngOV2K889OVe1PVAaOX6aXVTSOHDeWbLDOWy1SVA	1.000000	23676	1
136905	Καβαλίς		2054	Καβαλίς	Κ1	1	1.000000	Καβαλίς	Κ1	344.6	ngWD3A687Xtm9XDEiWF4jFDXAXvLmEjBLXug9ADE	1.000000	2054	1
136906	Καβασσός		2055	Καβασσός	Κ2	2	1.000000	Καβασσός	Κ2	344.12	ngXE3B788Ykn1YETjYG52GEoBXwMnFkCMY7h1BET	1.000000	2055	1
136909	Καβελλίων		2057	Καβελλιών	Κ4	4	1.000000	Καβελλιών	Κ4	345.17	ngZG3D980AGp2AGtlZ079IGADAyOpHmEOAHj2DGt	1.000000	2057	1
136910	Καβύλη	1	2058	Καβύλη	Κ5	5	1.000000	Καβύλη	Κ5	346.1	ngAH4E081Axq2BHMmBJ84JHBEAzPqInFPAyk2EHM	1.000000	2058	1
136911	Καδμεία	2	2059	Καδμεία	Κ6	6	1.000000	Καδμεία	Κ6	346.4	ngBI4F182BornCIvnBa9mKIGFBUQrJoGQB1lnFIv	1.000000	2059	1
136912	Κάδοι	3	2060	Κάδοι	Κ7	7	1.000000	Κάδοι	Κ7	346.7	ngCJ4G283CTsnDJOoCb02LJHGEVRsKpHRCUmnGJO	1.000000	2060	1
136913	Καδοῦσιοι	4	2061	Καδούσιοι	Κ8	8	1.000000	Καδούσιοι	Κ8	346.9	ngDK4H384DKtpEKDpFM1oMKSHFWStLqISDLnpHKD	1.000000	2061	1
136917	Καινίνη	8	2075	Καινίνη	Κ12	12	1.000000	Καινίνη	Κ12	346.17	ngHO4H788IuxtIOZtJQ5sQOWLHAWxPuIWI7rtLOZ	1.000000	2075	1
136919	Καινῦς	10	2078	Καινύς	Κ14	15	1.000000	Καινύς	Κ14	346.21	ngJQ4J980KAz1KQRvJC7vSQSNJiYzRwKYKBt1NQR	1.000000	2078	1
136922	Καισάρεια		2079	Καισάρεια	Κ16	16	1.000000	Καισάρεια	Κ16	347.5	ngLS5X182MibwMSXxLU94USAPLEAbTyYAMjvwPSX	1.000000	2079	1
136924	Καλάθη		2081	Καλάθη	Κ18	18	1.000000	Καλάθη	Κ18	347.11	ngNU5Z384OEdyOUhzOG15WUARNGCdVaACOFxyRUh	1.000000	2081	1
136925	Καλάμαι		2082	Καλάμαι	Κ19	19	1.000000	Καλάμαι	Κ19	347.16	ngOV5A485OVeyPVAaP52yXVDSQHDeWbBDOWyySVA	1.000000	2082	1
136929	Καλατιαί		2086	Καλατίαι	Κ23	23	1.000000	Καλατίαι	Κ23	347.24	ngSZ5E889SJi1TZKeTB6cBZBWTrHiAfFHSKc1WZK	1.000000	2086	1
136930	Καλαυρέια		2087	Καλαύρεια	Κ24	24	1.000000	Καλαύρεια	Κ24	347.25	ngTA5B980Ugj0UArfU073CAQXVMIjBgCIU9d0XAr	1.000000	2087	1
136931	Κάλβιος	1	2114	Κάλβιος	Κ25	25	1.000000	Κάλβιος	Κ25	348.3	ngUB6C081WLk2VBkgUt80DBlYUtJkChDJWMe2YBk	1.000000	2114	1
136933	Κάληρος	3	2116	Κάληρος	Κ27	27	1.000000	Κάληρος	Κ27	348.11	ngWD6E283XtmhXDKiXF04FDvAXvLmEjFLXughADK	1.000000	2116	1
136934	Καλήσια	4	2117	Καλησία	Κ28	28	1.000000	Καλησία	Κ28	348.15	ngXE6F384Xun8YErjYw1hGECBYQMnFkGMXvh8BEr	1.000000	2117	1
136935	Καλλάτηβος	5	2118	Καλλάτηβος	Κ29	29	1.000000	Καλλάτηβος	Κ29	348.17	ngYF6G485ZPojZFUkAR2kHFDCARNoGlHNZQijCFU	1.000000	2118	1
136940	Καλλιόπη	4	2327	Καλλιόπη	Κ33	33	1.000000	Καλλιόπη	Κ33	349.12	ngCJ6w889Cps9DJaoD96mLJbGDbRsKpxRC8m9GJa	1.000000	2327	1
136941	Καλλίπολις	5	2328	Καλλίπολις	Κ34	34	1.000000	Καλλίπολις	Κ34	349.14	ngDK6x980DUtnEKVpFM7oMKyHFWStLqySDVnnHKV	1.000000	2328	1
136942	Κάλπη	6	2329	Κάλπη	Κ35	35	1.000000	Κάλπη	Κ35	349.18	ngEL7y081ELuoFLcqE182NLdIFdTuMrzTEMooILc	1.000000	2329	1
136944	Κάλυδνα		2331	Κάλυδνα	Κ37	37	1.000000	Κάλυδνα	Κ37	350.6	ngGN7w283INwqHNOsGP0rPNxKHfVwOtxVIOqqKNO	1.000000	2331	1
136945	Κάλυμνα		2333	Κάλυμνα	Κ39	39	1.000000	Κάλυμνα	Κ39	350.12	ngIP7y485JvysJPWuKB2tRPNMJBXyQvzXJ4ssMPW	1.000000	2333	1
136946	Κάλυνδα		2334	Κάλυνδα	Κ40	40	1.000000	Κάλυνδα	Κ40	350.16	ngJQ7z586Jwz5KQJvJS39SQaNKiYzRwaYJ5t5NQJ	1.000000	2334	1
136947	Κάλυτις		2335	Κάλυτις	Κ41	41	1.000000	Κάλυτις	Κ41	350.18	ngKR7a687LBa7LRYwL74uTRZOKDZaSxbZLCu7ORY	1.000000	2335	1
136948	Καμάρα	1	2336	Καμάρα	Κ42	42	1.000000	Καμάρα	Κ42	351.1	ngLS7b788LSbyMSfxM85wUSgPNEAbTycALTvyPSf	1.000000	2336	1
136949	Καμαρηνοί	2	2337	Καμαρηνοί	Κ43	43	1.000000	Καμαρηνοί	Κ43	351.3	ngMT7c889Mjc8NTYyM963VTZQOFBcUzdBMkw8QTY	1.000000	2337	1
136951	Καμάρινα	4	2339	Καμάρινα	Κ45	45	1.000000	Καμάρινα	Κ45	351.8	ngOV8e081OFe0PVKaOX80XVBSPHDeWbfDOGy0SVK	1.000000	2339	1
136953	Καμικός	6	2341	Καμικός	Κ47	47	1.000000	Καμικός	Κ47	351.13	ngQX8C283Rdg7RXIcSJ0aZXFUQJFgYdDFR2a7UXI	1.000000	2341	1
136956	Κάμπος		2344	Κάμπος	Κ50	50	1.000000	Κάμπος	Κ50	352.3	ngTA8L586TKjdUABfTM37CAMXVCH7B6eITBddXAH	1.000000	2344	1
136958	Κάναι		2346	Κάναι	Κ52	52	1.000000	Κάναι	Κ52	352.7	ngVC8t788XMl8WCRhXE5hECSZXOKlDiuKXNf8ZCR	1.000000	2346	1
136962	Κάνδαρα		2457	Κάνδαρα	Κ55	55	1.000000	Κάνδαρα	Κ55	354.1	ngYF9w081Yvo4ZFCkYx83HFZCZxNoGlxNYwi4CFC	1.000000	2457	1
136963	Κανδύβα		2458	Κάνδυβα	Κ56	56	1.000000	Κάνδυβα	Κ56	354.4	ngZG9x182Zmp6AGRlA29kIGuDBSOpHmyOZ1j6DGR	1.000000	2458	1
136976	Καππαδοκία		2470	Καππαδοκία	Κ68	68	1.000000	Καππαδοκία	Κ68	356.12	ngPW0H384Pcf3QWjbP414YWkTQIEfXcIEP3z3TWj	1.000000	2470	1
136981	Κάρανα	5	2475	Κάρανα	Κ73	73	1.000000	Κάρανα	Κ73	357.11	ngUB0M889ULkeVBMgVN68DBNYUtJkChNJUMeeYBM	1.000000	2475	1
136982	Καῤβανίς	6	2476	Καρβανίς	Κ74	74	1.000000	Καρβανίς	Κ74	357.13	ngVC0H980XMl4WCZhWu79ECqZGOJ1DiqKXDf9ZCH	1.000000	2476	1
136987	Καρόπολις	1	2495	Καρόπολις	Κ93	93	1.000000	Καρόπολις	Κ93	361.1	ngOV2K889OVe1PVAaOX6aXVDSPHDeWbLDOWy1SVA	1.000000	2495	1
136991	Κάσιον		2605	Κάσιον	Κ105	105	1.000000	Κάσιον	Κ105	363.18	ngAH4E081Axq2BHMmBJ85JHBEAzPqInFPAyk2EHM	1.000000	2605	1
136992	Κασμένη		2606	Κασμένη	Κ106	106	1.000000	Κασμένη	Κ106	364.1	ngBI4F182BornCIvnBa9lKIGFBUQrJoGQB1lnFIv	1.000000	2606	1
136993	Κάσος		2607	Κάσος	Κ107	107	1.000000	Κάσος	Κ107	364.3	ngCJ4G283CTsnDJOoCb0pLJLGDbRsKpHRCUmnGJO	1.000000	2607	1
136995	Κάσπειρος		2609	Κάσπειρος	Κ109	109	1.000000	Κάσπειρος	Κ109	364.10	ngEL4E485GVupFLWqGN25NLvIEdTuMrFTGWopILW	1.000000	2609	1
136999	Καστάβαλα	2	2616	Καστάβαλα	Κ116	116	1.000000	Καστάβαλα	Κ116	366.3	ngLS5X182MibwMSXxLU94USkPLkAbTyYAMjvwPSX	1.000000	2616	1
137000	Κασταλία	3	2617	Κασταλία	Κ117	117	1.000000	Κασταλία	Κ117	366.6	ngMT5Y283MzcxNTAyOV07VTdQMlBcUzZBM2wxQTA	1.000000	2617	1
137003	Κασταξ	6	2620	Κάσταξ	Κ120	120	1.000000	Κάσταξ	Κ120	366.15	ngPW5B586PWf7QWHbQ638YWgTQoEfXcCEPXz7TWH	1.000000	2620	1
137027	Καφηρεύς		3086	Καφηρεύς	Κ141	141	1.000000	Καφηρεύς	Κ141	370.12	ngKR7a687LBa7LRYwLj49TRbOKjZaSxbZLCu7ORY	1.000000	3086	1
137028	Κάφυαι		3087	Καφύαι	Κ142	142	1.000000	Καφύαι	Κ142	370.15	ngLS7b788LSbyMSfxM85yUSUPLkAbTycALTvyPSf	1.000000	3087	1
137029	Κάψα		3088	Κάψα	Κ143	143	1.000000	Κάψα	Κ143	370.18	ngMT7c889Mjc8NTYyNF6wVTFQMlBcUzdBMkw8QTY	1.000000	3088	1
137031	Κεβρηνία		3090	Κεβρηνία	Κ145	145	1.000000	Κεβρηνία	Κ145	371.3	ngOV8e081OFe0PVKaOX8bXVDSQHDeWbfDOGy0SVK	1.000000	3090	1
